PitchId,game_pk,p_throws,description,pitch_name,batter,pitcher,stand,inning,inning_topbot,balls,strikes,outs_when_up,pitch_number,at_bat_number,away_team,home_team,sz_top,sz_bot,release_extension,release_angle,spin_axis,release_pos_x,release_pos_y,release_pos_z,release_speed,release_direction,release_spin_rate,pfx_x,pfx_z,zone_speed,vert_appr_angle,effective_speed,horz_appr_angle,plate_x,plate_z,zone_time,vx0,vy0,vz0,ax,ay,az,speed_drop,x_tunnel,z_tunnel,vyR,spin_eff,events,Swing,Strike,InZone,Chase,Whiff,InZoneWhiff,Bauer,pitcher_team,batter_team,IP,PA,HR,BB,K,babip_value,AB,slugging
231,1,L,called_strike,CH,19,11,R,1,Top,0,0,0,1,1,1,2,3.339999914,1.49000001,6.333190441,-0.98259604,129.0019684,21.953320032,54.1668129,69.23791122,84.68494254,2.810229301,1333.709229,-9.127263312,3.96036708,76.94848633,-7.634186268,83.36852264,1.087662578,6.58107e-4,1.910587192,0.451854497,-5.673968792,-120.768692,-3.060989141,8.499876976,21.38105583,-28.56346703,7.73645621,1.2903565001862303,1.9632925109008177,-121.50415031190818,0.4487506293639278,NA,0,1,1,NA,NA,NA,15.749071664895295,2,1,NA,NA,NA,NA,NA,NA,NA,NA
384,1,L,ball,CU,19,11,R,1,Top,0,1,0,2,1,1,2,3.220000029,1.49000001,6.180108547,-0.14575617,325.6803589,23.068642620000002,54.31989288,66.714889524,79.19788725,2.993797779,2531.08252,4.839304452,-8.733884100000001,74.41014099,-9.791415215,79.47801208,3.901628971,-1.247655749,1.103240967,0.472661048,-6.150515556,-115.1305618,-1.678750515,-2.671942949,17.93485451,-38.6423378,4.787746259999992,-0.02814315975726084,0.612551687065706,-115.80155227716385,0.2824523255753539,NA,0,0,0,0,NA,NA,31.95896516797549,2,1,NA,NA,NA,NA,NA,NA,NA,NA
616,1,L,hit_into_play,SL,19,11,R,1,Top,1,1,0,3,1,1,2,3.289999962,1.49000001,6.456010818,-0.273241222,147.0660553,24.335603712,54.04399109,66.77205276000001,87.41969296,2.471025229,2392.889893,0.332109492,6.14886546,81.49611664,-5.721137524,88.36123657,2.533320189,-0.270819336,2.888649702,0.427290201,-5.501207352,-127.2502213,-1.467974186,0.618822873,21.35896111,-26.45646477,5.923576320000009,0.7735487280864813,2.7210878495934105,-127.9272044415658,0.12416365411098247,field_out,1,1,1,NA,0,0,27.372435340111494,2,1,0.3333333333333333,1,0,0,0,0,1,0
503,1,L,ball,SI,24,11,L,1,Top,0,0,1,1,2,1,2,3.319999933,1.370000005,6.374739647,-0.689673483,133.9129028,24.56942082,54.12526321,66.44722938,93.1132495,2.258047342,2434.74585,-14.009732724000001,6.104174856,84.93663025,-5.594223022,92.28819275,-0.3824251,1.136551619,2.726965666,0.408500582,-4.826164246,-133.3655701,-2.412576437,14.97310638,24.86335945,-25.77188301,8.176619250000002,2.2369025078507594,2.7565112611537197,-134.13243809780303,0.49489644327868526,NA,0,0,0,0,NA,NA,26.14822125824317,2,1,NA,NA,NA,NA,NA,NA,NA,NA
322,1,L,swinging_strike,CU,24,11,L,1,Top,1,0,1,2,2,1,2,3.549999952,1.629999995,6.449741364,-0.469257176,324.0515442,23.688943860000002,54.05026245,66.59310722400001,82.37546932,2.676788568,2536.082764,0.985760988,-6.174773460000001,75.41473389,-9.407112122,81.10171509,2.861958504,-0.568904579,1.118245244,0.465475231,-5.49121809,-116.8800583,-2.26037097,0.099587992,18.35282516,-36.76906204,6.96073543,0.5569945852789692,0.8473705303087384,-117.51432000147886,0.17947952352438531,NA,1,1,0,1,1,NA,30.78686877216083,2,1,NA,NA,NA,NA,NA,NA,NA,NA
502,1,L,hit_into_play,SI,24,11,L,0,Top,1,1,1,3,2,1,2,3.549999952,1.629999995,6.358619213,-1.071077824,129.9308014,24.387860304,54.14138412,65.921459196,91.76295957,2.632833481,2370.793945,-13.537755491999999,6.003176448,84.89150238,-6.026230335,91.87532806,0.089518316,0.735875428,2.300991297,0.410205901,-5.675764561,-132.5006104,-3.295430183,14.46154976,22.90045547,-25.78720093,6.871457190000001,1.9878256839433206,2.4897882085320866,-133.21445405423017,0.4813744549913676,single,1,1,1,NA,0,0,25.83606671046257,2,1,0,1,0,0,0,1,1,1
606,1,L,ball,CH,21,11,R,1,Top,0,0,1,1,3,1,2,3.3499999049999998,1.590000033,6.418846607,-2.678738594,136.5270233,22.925621508,54.08115387,69.029703144,86.65874035,3.598102331,1442.057739,-10.515311484000001,7.425084828000001,79.377388,-8.28062439,85.5151825,1.626215458,-0.525002539,0.775697172,0.441198528,-7.442968369,-123.1568451,-6.635898113,10.23601818,19.61346626,-24.84756088,7.281352350000006,1.104119826215836,1.6173752519777964,-123.8050872288226,0.5804290921052753,NA,0,0,0,0,NA,NA,16.640649669909493,2,1,NA,NA,NA,NA,NA,NA,NA,NA
579,1,L,called_strike,CH,21,11,R,1,Top,1,0,1,2,3,1,2,3.329999924,1.590000033,6.305537224,-1.649917006,132.6226044,23.889985080000002,54.19446564,68.833328244,85.79095865,2.676352262,1439.293335,-12.315832620000002,5.2609684439999995,78.36238098,-7.795075417,84.79169464,0.352377295,0.550018549,1.482300758,0.444045007,-5.392775059,-122.8361206,-4.471698284,11.43115997,21.84905052,-27.0804863,7.428577669999996,1.8159866464407752,1.8440712735475369,-123.57994409390187,0.6300286633933658,NA,0,1,0,0,NA,NA,16.776748478494827,2,1,NA,NA,NA,NA,NA,NA,NA,NA
598,1,L,ball,SL,21,11,R,1,Top,1,1,1,3,3,1,2,3.3499999049999998,1.590000033,6.369078636,-0.629450977,153.1018066,29.194953924,54.13092422,64.833612444,87.38530809,1.014477849,2255.14209,-0.93608058,7.070570472,80.3755722,-6.08544445,87.05847931,0.838365674,1.57747066,2.396813154,0.432994545,-2.196923018,-125.6078262,-2.229963303,1.203984141,20.99282265,-25.65686417,7.009735890000002,2.0168879284750356,2.371501730027342,-126.29633962170283,0.15796441989658802,NA,0,0,0,0,NA,NA,25.80687920305071,2,1,NA,NA,NA,NA,NA,NA,NA,NA
1,1,L,ball,CH,21,11,R,1,Top,2,1,1,4,3,1,2,3.24000001,1.590000033,6.506008148,-2.24944067,126.1210938,24.405641556,53.99399185,66.775485996,85.54019005,2.588037491,1463.036987,-11.548727988,6.120620724,79.70220947,-8.048391342,85.95528412,0.422507107,0.619712949,0.899887621,0.439657062,-5.246765137,-123.4378738,-5.751498222,10.81422997,18.94423294,-26.12963104,5.837980580000007,1.8248028968138108,1.5567849835696135,-124.04932451357494,0.5980099683397123,NA,0,0,0,0,NA,NA,17.10350405049164,2,1,NA,NA,NA,NA,NA,NA,NA,NA
521,1,L,ball,SI,21,11,R,1,Top,3,1,1,5,3,1,2,3.279999971,1.590000033,6.263070583,-0.473697513,129.0097351,25.126888272,54.23693085,66.500169756,92.66592939,2.349908829,2441.563721,-12.059683799999998,8.807672028,85.9031601,-4.732937813,93.16165161,0.080058999,0.931339622,3.21525979,0.403849155,-5.153185368,-134.7640228,-1.824018478,13.33610725,24.65530777,-22.96483421,6.7627692900000085,2.0540536497190107,3.180604021151077,-135.53695967812882,0.4717989613227361,walk,0,0,0,0,NA,NA,26.34801956956879,2,1,0,1,0,1,0,NA,NA,NA
358,1,L,called_strike,FF,4,11,R,1,Top,0,0,1,1,4,1,2,3.49000001,1.649999976,6.458216667,-2.479839802,134.4580231,22.214401247999998,54.04178619,68.540239332,92.08944273,2.512259007,2468.212646,-10.02670956,11.028214932,86.44558716,-6.29242754,93.48209381,0.632622957,0.377800167,1.727235198,0.40389955,-5.580002308,-134.3450623,-6.464765072,11.22322655,22.31995392,-19.91243172,5.6438555699999995,1.5376906633887153,2.5808176319866973,-135.01489028949825,0.4559796693029376,NA,0,1,1,NA,NA,NA,26.802340994033724,2,1,NA,NA,NA,NA,NA,NA,NA,NA
512,1,L,swinging_strike,FF,4,11,R,1,Top,0,1,1,2,4,1,2,3.319999933,1.50999999,6.548260689,-0.651621699,136.0850983,21.579890724,53.95174026,70.21682167200001,93.05775075,2.861093521,2482.992676,-8.972791668,12.160527708,86.26470184,-4.252584457,93.7833786,1.178857684,-0.079433478,3.65106082,0.40327543,-6.445565224,-134.6085358,-2.136555672,10.33113289,22.7091465,-19.44378853,6.793048909999996,1.2160334521050857,3.746834832846473,-135.2735715655741,0.4617815808409271,NA,1,1,0,1,1,NA,26.682276930060013,2,1,NA,NA,NA,NA,NA,NA,NA,NA
238,1,L,ball,CU,4,11,R,1,Top,0,2,1,3,4,1,2,3.4000000950000002,1.629999995,6.402186394,-0.520870805,318.4420471,23.069355012,54.09781647,65.793262476,81.40592193,2.246394634,2507.525879,3.3856083119999996,-6.509802108,75.54412842,-9.490073204,81.2278595,2.883032799,-0.426250547,0.992635071,0.464350998,-4.691512585,-117.2534637,-2.374671221,-1.875696778,18.89644814,-37.03051758,5.861793509999998,0.49341829229585454,0.7334078774470054,-117.91201378245368,0.20965955784966253,NA,0,0,0,0,NA,NA,30.80274529850779,2,1,NA,NA,NA,NA,NA,NA,NA,NA
18,1,L,foul,FF,4,11,R,1,Top,1,2,1,4,4,1,2,3.319999933,1.50999999,6.525542259,-0.703295231,132.6468353,20.795508383999998,53.9744606,68.14554978,93.79334152,2.559540272,2435.263672,-8.546125176,10.835770368,86.51192474,-4.526298046,93.92528534,0.958005965,0.095564179,3.330639124,0.4024809,-5.757304668,-134.8068695,-2.299157143,9.79417038,22.41537666,-20.74227524,7.281416780000001,1.2592222286850479,3.4359344235477063,-135.46612122208847,0.41395701743576735,NA,1,1,0,1,0,NA,25.96414236378088,2,1,NA,NA,NA,NA,NA,NA,NA,NA
174,1,L,foul,CU,4,11,R,1,Top,1,2,1,5,4,1,2,3.319999933,1.50999999,6.301951885,0.638920546,319.4217224,24.16244316,54.19805145,65.08442688,82.21663704,0.950521529,2460.059814,3.4245078600000003,-7.8434100120000005,75.72934723,-8.521505356,81.56972504,1.595425606,0.852452874,1.931471705,0.461565405,-2.050798893,-117.9639587,-0.023281919,-2.361474276,19.13477898,-38.5243187,6.487289809999993,1.2205370397808946,1.1561006395850963,-118.64296438403403,0.25420564195745005,NA,1,1,0,1,0,NA,29.921678903056243,2,1,NA,NA,NA,NA,NA,NA,NA,NA
125,1,L,ball,CU,4,11,R,1,Top,1,2,1,6,4,1,2,3.380000114,1.679999948,6.405917168,-1.646318674,318.9104309,22.789767263999998,54.09408569,64.522911072,83.48548548,3.750594616,2565.367676,6.918299676,-7.121179103999999,77.27723694,-10.38792896,82.87142181,5.049897671,-2.130691767,-0.063504964,0.455170214,-8.049416542,-119.8719177,-4.754729271,-4.191162586,20.96670341,-37.26747513,6.20824854,-0.6041216173138898,0.16370916128771107,-120.58588430668246,0.2786642589353033,NA,0,0,0,0,NA,NA,30.728307576465685,2,1,NA,NA,NA,NA,NA,NA,NA,NA
263,1,L,foul,SL,4,11,R,1,Top,2,2,1,7,4,1,2,3.319999933,1.50999999,6.595198631,-0.347125083,150.0470734,21.274379256,53.90480423,68.970205308,89.48593137,3.512247324,2137.857666,1.232080224,3.327131508,82.18927002,-6.220469952,89.24767303,3.743176937,-1.551307201,2.813007832,0.424129248,-7.911327839,-128.2994995,-1.713492513,0.224562645,22.24740982,-28.94962883,7.296661350000008,-0.072265558151875,2.6669389371507055,-128.97482314232565,0.06535798401621336,NA,1,1,0,1,0,NA,23.890433202963933,2,1,NA,NA,NA,NA,NA,NA,NA,NA
222,1,L,hit_into_play,FF,4,11,R,1,Top,2,2,1,8,4,1,2,3.319999933,1.50999999,6.5502038,-1.181646943,143.2731323,19.94815206,53.94979858,69.638505936,95.41697757,3.240461111,2286.384033,-6.036033156,12.302596091999998,85.60585785,-4.8234262469999996,93.30478668,2.105679274,-0.808958173,3.101756811,0.405339867,-7.417079449,-134.3223724,-3.378696918,7.527379513,24.81328011,-19.160602569999998,9.811119719999994,0.6242601194981533,3.4191121357308276,-135.0500445247624,0.42393277875940893,field_out,1,1,1,NA,0,0,23.962025325342736,2,1,0.3333333333333333,1,0,0,0,0,1,0
323,1,L,ball,SI,13,11,L,1,Top,0,0,2,1,5,1,2,3.170000076,1.529999971,6.352552891,-0.91824007,132.2172699,25.459971432000003,54.14744949,65.94561195600001,92.12782605,1.938865423,2292.258789,-12.393336300000001,4.241467596,84.87657928,-6.193686485,92.02806091,-0.395756274,1.369322062,2.306321144,0.409483969,-4.119727135,-132.9763794,-2.99900198,13.14330864,24.36159515,-27.56170654,7.2512467699999945,2.317948339136866,2.411061215487587,-133.7340432839886,0.4239377026894601,NA,0,0,0,0,NA,NA,24.88128600533715,2,1,NA,NA,NA,NA,NA,NA,NA,NA
105,1,L,ball,CU,13,11,L,1,Top,1,0,2,2,5,1,2,3.1500000950000002,1.529999971,6.185429096,2.197429895,317.0716248,24.639827724,54.31457138,66.43275832799999,80.54668786,0.63548553,2362.607178,1.329331848,-7.656058068,74.88036346,-7.081730366,80.68903351,0.885636151,1.355807781,3.440412045,0.465604037,-1.331889749,-116.8278885,3.140130281,-0.819570899,18.25240517,-38.76151657,5.666324400000008,1.6111671340142657,1.982271477039132,-117.50003456985634,0.24005348349344238,NA,0,0,0,0,NA,NA,29.332145625981546,2,1,NA,NA,NA,NA,NA,NA,NA,NA
102,1,L,ball,SL,13,11,L,1,Top,2,0,2,3,5,1,2,3.079999924,1.529999971,6.269283772,0.813990474,144.0653229,24.823634147999996,54.23071671,66.22088814,90.79965311,0.406032324,2135.342285,0.917198988,5.286324972,82.39168549,-4.609563351,89.54711151,0.57907474,1.617928863,3.868921757,0.420194656,-0.946774423,-129.716156,0.979150832,-0.696585178,23.87188911,-27.52348328,8.407967619999994,1.780785349418743,3.22204640643175,-130.49241933812755,0.11656143857673132,NA,0,0,0,0,NA,NA,23.517075361654985,2,1,NA,NA,NA,NA,NA,NA,NA,NA
295,1,L,hit_into_play,SI,13,11,L,1,Top,3,0,2,4,5,1,2,3.369999886,1.529999971,6.594929695,-0.078518756,136.8004456,24.852819444,53.90507126,64.920661932,92.84667889,2.685385942,2324.156494,-10.083994392000001,3.4595872199999995,86.14299011,-5.345471382,93.51951599,0.79582274,0.449533433,2.99098897,0.404754549,-5.970797062,-134.029953,-1.065449238,11.29345894,22.05605507,-28.62324715,6.703688780000007,1.6784559196228235,2.7651111707766773,-134.67104066049544,0.32133841479191516,field_out,1,1,1,NA,0,0,25.03219847802571,2,1,0.3333333333333333,1,0,0,0,0,1,0
326,1,R,ball,FF,20,1,L,1,Bot,0,0,0,1,6,1,2,3.359999895,1.600000024,5.904175282,-0.859257817,217.4432068,-38.1342516,54.5958252,70.597412112,95.058707,-3.347925425,2364.909424,7.465986731999999,14.993529792,85.88187408,-3.937561512,92.73126984,-1.942612767,-0.689076304,3.721278667,0.403087288,7.675127029,-135.193222,-2.542670727,-9.166396141,25.77298355,-16.39019394,9.176832919999995,-2.1998874769129535,3.897331496393012,-136.0665407234735,0.5602305804698473,NA,0,0,0,0,NA,NA,24.878409339188675,1,2,NA,NA,NA,NA,NA,NA,NA,NA
139,1,R,ball,FF,20,1,L,1,Bot,1,0,0,2,6,1,2,3.3099999429999998,1.600000024,6.051883221,-3.880293369,218.8144379,-37.947369576,54.44812012,70.923162456,93.82717354,-5.05661869,2405.565186,9.179391144,15.227080824,86.12218475,-6.909910679,92.64842987,-3.335109234,0.765390813,0.949620485,0.404520333,11.63124466,-134.6826324,-9.675649643,-11.5968895,25.40694427,-14.76469231,7.704988790000002,-1.489949553049199,2.426617119128529,-135.51914101120377,0.6031516193831008,NA,0,0,0,0,NA,NA,25.638256970135302,1,2,NA,NA,NA,NA,NA,NA,NA,NA
336,1,R,called_strike,FF,20,1,L,1,Bot,2,0,0,3,6,1,2,3.3099999429999998,1.600000024,6.095956326,-1.413409829,224.0944672,-39.282345768,54.4040451,68.214437484,93.46402433,-4.357541561,2316.163574,9.632372616,14.347214700000002,85.30489349,-4.693844795,92.37921143,-2.54579854,-0.038452864,2.920675039,0.406025648,9.935506821,-134.3075562,-3.864229679,-11.71426201,25.9405899,-16.98185158,8.159130840000003,-2.0003363292971468,3.3310794120669733,-135.15549058071596,0.5993236766259068,NA,0,1,1,NA,NA,NA,24.781337959749717,1,2,NA,NA,NA,NA,NA,NA,NA,NA
207,1,R,foul,FC,20,1,L,1,Bot,2,1,0,4,6,1,2,3.49000001,1.600000024,6.214771748,-1.741473079,225.6615753,-40.409199720000004,54.28522873,66.881252292,93.04846527,-4.693015099,2438.783447,1.7267576999999998,9.821861748,84.59671783,-6.022250652,91.19641113,-4.36968708,0.828682601,2.0513587,0.412189871,10.78548431,-132.027359,-4.729579926,-3.633454323,23.61358261,-21.75490761,8.451747439999991,-1.1846454893864804,2.5510914934721036,-132.79157619057577,0.24675560639136085,NA,1,1,1,NA,0,0,26.209819150948366,1,2,NA,NA,NA,NA,NA,NA,NA,NA
618,1,R,foul,CH,20,1,L,1,Bot,2,2,0,5,6,1,2,3.49000001,1.600000024,6.333658218,-1.243064523,242.3413544,-40.716261864,54.16634369,65.853155136,87.52360621,-4.74393177,1643.478149,11.934748643999999,1.840675596,80.8640213,-7.611831665,87.30983734,-2.50403142,-0.010040166,1.501705408,0.431467593,10.12438488,-126.2055817,-3.743704796,-12.50852966,21.97211838,-30.00540733,6.659584909999992,-2.149339501338425,1.6836379843084626,-126.92886024039869,0.5102922823435463,NA,1,1,0,1,0,NA,18.77754151327719,1,2,NA,NA,NA,NA,NA,NA,NA,NA
296,1,R,hit_into_play,FF,20,1,L,1,Bot,2,2,0,6,6,1,2,3.49000001,1.600000024,6.069983482,-1.982335806,221.2633514,-38.816780088,54.43001938,68.806428912,93.44715468,-4.973111153,2384.052002,5.41658556,13.03618956,87.57309723,-5.249721527,94.15919495,-3.961215496,0.927022457,2.435012579,0.398156762,11.70440674,-136.4857025,-5.297142029,-7.796727657,24.15993881,-17.54237556,5.874057449999995,-1.2449812825350068,3.087440758137399,-137.26763946000835,0.43350137137921885,field_out,1,1,0,1,0,NA,25.512301687129334,1,2,0.3333333333333333,1,0,0,0,0,1,0
59,1,R,ball,FF,33,1,R,1,Bot,0,0,1,1,7,1,2,3.450000048,1.580000043,6.003546238,-2.757325649,222.9580231,-38.947591775999996,54.49645615,68.824453356,95.25277521,-5.509480476,2359.914795,5.252567411999999,14.659569743999999,86.65965271,-5.820538521,93.18154907,-4.527113438,1.436682224,1.802739024,0.401848078,12.90902233,-135.5415192,-7.071957588,-7.884299278,25.55067253,-15.66230011,8.593122499999993,-0.9693776867116166,2.7956216766814244,-136.38650322624403,0.49895600460986694,NA,0,0,0,0,NA,NA,24.775286492148812,1,2,NA,NA,NA,NA,NA,NA,NA,NA
443,1,R,swinging_strike,SL,33,1,R,1,Bot,1,0,1,2,7,1,2,3.369999886,1.529999971,5.962734699,-0.619024515,191.1270447,-42.891002652,54.53726578,66.00976180800001,88.08698421,-4.28551054,2084.165527,-3.325766796,6.07605744,79.68768311,-6.40961647,85.31963348,-4.907353401,0.683640599,2.339321375,0.438553542,9.389203072,-124.0177078,-2.237551928,1.347977519,20.47529602,-26.67031479,8.399301100000002,-1.0998744248431815,2.2515063138574765,-124.76456046604211,0.16730903684808085,NA,1,1,1,NA,1,1,23.660311971077753,1,2,NA,NA,NA,NA,NA,NA,NA,NA
376,1,R,foul,FF,33,1,R,1,Bot,1,1,1,3,7,1,2,3.369999886,1.529999971,6.174583435,-1.297915101,223.6547546,-40.569508548,54.32542038,67.203094488,94.52348449,-4.394843578,2444.02832,7.9148411759999995,13.502283096,86.3038559,-4.607118607,93.51282501,-2.907639265,0.025976412,2.931070805,0.401683599,10.17992973,-135.6878967,-3.635735989,-10.17991829,26.07182693,-17.59057045,8.21962859,-1.9295744483361714,3.294906039910314,-136.51647642330775,0.4900144751660538,NA,1,1,1,NA,0,0,25.856307913178583,1,2,NA,NA,NA,NA,NA,NA,NA,NA
282,1,R,foul_tip,CH,33,1,R,1,Bot,1,2,1,4,7,1,2,3.369999886,1.529999971,6.240233421,-1.983655572,242.8051453,-40.12443924,54.25976944,66.70189475999999,89.13403723,-4.676721096,1795.02002,12.350978856000001,2.153000232,82.11227417,-8.111397743,88.17089081,-2.364621162,-0.049929637,0.981154025,0.426514626,10.05564022,-127.3959656,-5.402158737,-13.03159618,20.98438835,-29.40555763,7.021763059999998,-2.1638016155081083,1.4827622506705564,-128.09570345450527,0.49351469703766593,strikeout,1,1,0,1,1,NA,20.138435055602383,1,2,0.3333333333333333,1,0,0,1,0,1,0
161,1,R,foul,FF,29,1,L,1,Bot,0,0,2,1,8,1,2,3.470000029,1.590000033,6.096284389,-1.928715229,215.9045715,-39.034235003999996,54.40371704,68.8091526,94.93641768,-5.731746674,2386.116699,6.356371164,12.502195355999998,87.55536652,-5.302249908,94.09667969,-4.546751022,1.536006927,2.435474157,0.398611754,13.48085022,-136.3165436,-5.186592102,-9.079719543,24.03594017,-18.13438416,7.381051159999998,-0.9696965285167785,3.061164279763677,-137.09082736986483,0.4297425543719769,NA,1,1,0,1,0,NA,25.13383965090013,1,2,NA,NA,NA,NA,NA,NA,NA,NA
397,1,R,called_strike,CH,29,1,L,1,Bot,0,1,2,2,8,1,2,3.49000001,1.629999995,6.1229352950000004,-1.307066798,246.651123,-40.408844951999995,54.37706757,66.97317696,88.21184103,-3.935380697,1455.413208,10.803215508000001,4.406080488,80.35437775,-7.291129589,86.3215332,-1.909723878,-0.624317348,1.699625969,0.434731424,8.28663063,-125.0237579,-3.791278124,-10.92951775,20.38252068,-27.79211235,7.857463280000005,-2.4111212073535087,1.9096489192096149,-125.73532225740122,0.5282060943925163,NA,0,1,1,NA,NA,NA,16.49906850379676,1,2,NA,NA,NA,NA,NA,NA,NA,NA
223,1,R,foul,FF,29,1,L,1,Bot,0,2,2,3,8,1,2,3.470000029,1.590000033,5.994576931,-1.23147738,226.6073761,-40.898125644000004,54.5054245,66.735294348,96.27174144,-4.147417545,2361.456055,7.1905860960000005,12.017261976,87.82623291,-4.643014908,94.56958008,-2.799929857,-0.1576543,2.900239944,0.395887017,9.729810715,-137.3456421,-3.541208267,-9.451930046,24.89946365,-18.82005119,8.445508529999998,-1.9999166396853243,3.220019216736827,-138.16001823874433,0.43855773171893314,NA,1,1,1,NA,0,0,24.529067612968696,1,2,NA,NA,NA,NA,NA,NA,NA,NA
392,1,R,hit_into_play,FF,29,1,L,1,Bot,0,2,2,4,8,1,2,3.470000029,1.590000033,6.031304359,-0.83675456,222.6920624,-39.789216036,54.46869659,67.55087470800001,95.09732247,-4.135910511,2298.799805,8.558212992000001,11.368306164,87.30769348,-4.403858185,94.50724792,-2.52521944,-0.192606241,3.273717403,0.396421641,9.67798996,-137.5980835,-2.616675615,-11.05910778,27.42122841,-19.69023323,7.789628989999997,-2.0503975146422166,3.417483648473004,-138.48576399979254,0.46197404668741565,field_out,1,1,1,NA,0,0,24.173128593869656,1,2,0.3333333333333333,1,0,0,0,0,1,0
543,1,L,hit_into_play,CU,14,11,R,2,Top,0,0,0,1,9,1,2,3.410000086,1.559999943,5.985205173,0.389260113,329.6994019,21.317416188,54.51479721,67.679998392,80.24233103,2.264766693,2404.64502,-0.44077791599999994,-6.00735426,73.64575195,-8.896836281,78.57832336,2.181962013,-0.286764264,1.849596143,0.476379126,-4.5001115799999996,-114.0840378,-0.546815872,0.99303031,16.91690826,-36.70349884,6.596579079999998,0.6786167023078803,1.1263218259666696,-114.75155955608618,0.1796012596930335,double,1,1,1,NA,0,0,29.96728770380538,2,1,0,1,0,0,0,1,1,2
525,1,L,ball,SI,18,11,R,2,Top,0,0,0,1,10,1,2,3.359999895,1.5,6.336863518,-0.96927726299999994,131.7489624,26.646692280000003,54.16313934,66.388200756,92.49505871,1.655696154,2368.355957,-14.618240832000001,5.40876174,84.55665588,-6.073449135,91.62731934,-1.097334504,1.914081335,2.371097326,0.411162019,-3.378094435,-132.3936768,-3.0765872,15.10385609,23.93590546,-26.432024,7.938402830000001,2.7653444120635395,2.5054942951056804,-133.14421706977484,0.5234915573851112,NA,0,0,0,0,NA,NA,25.605215997813602,2,1,NA,NA,NA,NA,NA,NA,NA,NA
407,1,L,ball,CH,18,11,R,2,Top,1,0,0,2,10,1,2,3.319999933,1.5,6.161323547,-0.854842126,123.9908905,25.2661686,54.33867645,66.083026884,85.79579177,1.973674417,1487.447998,-12.63364506,2.576807316,79.5309906,-7.3022432329999996,85.80062866,-0.408025771,1.334578395,1.850281835,0.43768537,-3.925704718,-124.4820938,-2.849667072,11.74008751,21.71668434,-29.60296631,6.264801169999998,2.309117498448553,1.842989586202986,-125.23671590551383,0.6064862478461095,NA,0,0,0,0,NA,NA,17.33707408386098,2,1,NA,NA,NA,NA,NA,NA,NA,NA
171,1,L,called_strike,CH,18,11,R,2,Top,2,0,0,3,10,1,2,3.289999962,1.5,6.223362446,-0.698912799,134.2922363,24.030100824,54.27663803,68.0130558,87.33456803,2.279262543,1523.269897,-13.589445588,4.457525964,80.06651306,-6.691929817,86.5644455,-0.281472147,1.03104198,2.360046625,0.434305161,-4.597114563,-125.4159393,-2.458959818,12.87884903,21.88798141,-27.96274567,7.268054969999994,2.1427095245415755,2.3193306918488332,-126.16010366617414,0.6791515526834091,NA,0,1,0,0,NA,NA,17.44177513395093,2,1,NA,NA,NA,NA,NA,NA,NA,NA
12,1,L,foul,FF,18,11,R,2,Top,2,1,0,4,10,1,2,3.299999952,1.5,6.468152046,-2.327741623,137.0179596,19.838569164,54.03184891,70.47231102,92.74131011,3.164425373,2501.495361,-7.840715652,13.932712559999999,84.93479919,-5.743499756,92.54252625,1.686153173,-0.602303445,2.216159105,0.408069253,-7.148994923,-133.6860504,-6.003329277,9.283101082,25.96303177,-17.1327343,7.806510919999994,0.8209332648155305,3.027839162827342,-134.46679167956066,0.4841262419602931,NA,1,1,1,NA,0,0,26.97282751379066,2,1,NA,NA,NA,NA,NA,NA,NA,NA
413,1,L,hit_into_play,CU,18,11,R,2,Top,2,2,0,5,10,1,2,3.299999952,1.5,6.29107666,0.304924965,318.3742065,21.59520006,54.20892715,65.751525876,81.04898185,1.665306091,2373.447998,2.309544684,-7.374009131999999,76.89561462,-8.562080383,82.42977142,2.098184824,0.072253369,1.791134477,0.4566513,-3.519018173,-118.8367004,-0.688184202,-1.336811066,17.50983047,-38.16204834,4.153367230000001,0.7535943375002524,1.1779395893766171,-119.45524865090111,0.23394953349968609,single,1,1,1,NA,0,0,29.2841186135147,2,1,0,1,0,0,0,1,1,1
101,1,L,ball,SI,34,11,L,2,Top,0,0,0,1,11,1,2,3.329999924,1.590000033,6.451040268,0.030070236,130.7928925,24.274958616,54.04896164,65.597866056,93.02635323,2.564284325,2344.162109,-11.978811984,7.083632472,85.36203003,-4.643280506,92.72209167,0.314471513,0.664017022,3.417521477,0.407160193,-5.604930401,-133.4608002,-0.703986883,13.07610703,23.05878258,-25.06496048,7.664323199999998,1.8671892395597869,3.162340604012603,-134.1585381341607,0.4438480044154227,NA,0,0,0,0,NA,NA,25.198903618249467,2,1,NA,NA,NA,NA,NA,NA,NA,NA
10,1,L,called_strike,SL,34,11,L,2,Top,1,0,0,2,11,1,2,3.329999924,1.590000033,6.453980923,-0.38900438,162.8721466,22.711568352,54.04602051,68.163482664,89.16034298,1.299445987,2187.550781,3.1825901279999997,6.821817396,82.12866974,-5.614770889,88.97818756,1.896820426,0.433590919,2.995222569,0.424305439,-2.998399019,-128.0006256,-1.702115297,-2.472611666,20.88523483,-25.71595192,7.031673239999989,0.9528481516095898,2.888991454345347,-128.6591010037416,0.1860890394130516,NA,0,1,1,NA,NA,NA,24.535019806851803,2,1,NA,NA,NA,NA,NA,NA,NA,NA
